# Pathway	UF-PF-2020-001-1N_all_Abundance	UF-PF-2020-001-2G_all_Abundance	UF-PF-2020-002-2G_all_Abundance	UF-PF-2020-002-3N_all_Abundance	UF-PF-2020-003-1N_all_Abundance	UF-PF-2020-003-2G_all_Abundance	UF-PF-2020-004-1N_all_Abundance	UF-PF-2020-004-2G_all_Abundance	UF-PF-2020-005-2G_all_Abundance	UF-PF-2020-006-2G_all_Abundance	UF-PF-2020-007-2G_all_Abundance	UF-PF-2020-008-1N_all_Abundance	UF-PF-2020-009-3N_all_Abundance	UF-PF-2020-010-1N_all_Abundance	UF-PF-2020-011-1N_all_Abundance	UF-PF-2020-016-1N_all_Abundance	UF-PF-2020-017-1N_all_Abundance	UF-PF-2020-018-1N_all_Abundance	UF-PF-2020-021-1N_all_Abundance	UF-PF-2020-022-1N_all_Abundance	UF-PF-2020-024-1N_all_Abundance	UF-PF-2020-025-3N_all_Abundance	UF-PF-2020-026-1N_all_Abundance	UF-PF-2020-027-1N_all_Abundance	UF-PF-2020-030-1N_all_Abundance	UF-PF-2021-008-2G_all_Abundance	UF-PF-2021-009-2G_all_Abundance	UF-PF-2021-010-2G_all_Abundance	UF-PF-2021-011-2G_all_Abundance	UF-PF-2021-012-2G_all_Abundance	UF-PF-2021-014-2G_all_Abundance	UF-PF-2021-015-2G_all_Abundance	UF-PF-2021-016-2G_all_Abundance	UF-PF-2021-017-2G_all_Abundance	UF-PF-2021-018-2G_all_Abundance	UF-PF-2021-019-2G_all_Abundance	UF-PF-2021-020-2G_all_Abundance	UF-PF-2021-022-2G_all_Abundance	UF-PF-2021-023-1N_all_Abundance	UF-PF-2021-023-2G_all_Abundance	UF-PF-2021-024-2G_all_Abundance	UF-PF-2021-025-3G_all_Abundance	UF-PF-2021-031-1N_all_Abundance	UF-PF-2021-032-3N_all_Abundance	UF-PF-2021-033-1N_all_Abundance	UF-PF-2021-034-3N_all_Abundance	UF-PF-2021-035-1N_all_Abundance	UF-PF-2021-036-3N_all_Abundance	UF-PF-2021-037-1N_all_Abundance	UF-PF-2021-038-3N_all_Abundance	UF-PF-2021-039-3N_all_Abundance	UF-PF-2021-040-1N_all_Abundance	UF-PF-2021-041-1N_all_Abundance	UF-PF-2021-042-3N_all_Abundance	UF-PF-2021-044-1N_all_Abundance	UF-PF-2021-045-1N_all_Abundance	UF-PF-2021-046-3N_all_Abundance	UF-PF-2021-047-1N_all_Abundance	UF-PF-2021-048-1N_all_Abundance	UF-PF-2021-049-1N_all_Abundance	UF-PF-2021-050-1N_all_Abundance	UF-PF-2021-051-1N_all_Abundance	UF-PF-2021-054-1N_all_Abundance	UF-PF-2021-055-1N_all_Abundance	UF-PF-2021-056-3N_all_Abundance	UF-PF-2021-057-1N_all_Abundance	UF-PF-2021-058-1N_all_Abundance	UF-PF-2021-060-3N_all_Abundance	UF-PF-2021-062-1N_all_Abundance	UF-PF-2021-063-1N_all_Abundance	UF-PF-2021-064-1N_all_Abundance	UF-PF-2022-029-2G_all_Abundance	UF-PF-2022-030-2G_all_Abundance	UF-PF-2022-031-2G_Abundance	UF-PF-2022-068-1N_all_Abundance	UF-PF-2022-069-1N_all_Abundance	UF-PF-2022-069-1N_Abundance	UF-PF-2022-070-3N_all_Abundance	UF-PF-2022-070-3N_Abundance	UF-PF-2022-071-1N_all_Abundance	UF-PF-2022-072-1N_all_Abundance	UF-PF-2022-074-1N_all_Abundance	UF-PF-2022-075-1N_all_Abundance	UF-PF-2022-075-1N_Abundance	UF-PF-2022-076-1N_all_Abundance	UF-PF-2022-076-1N_Abundance	UF-PF-2022-079-1N_all_Abundance	UF-PF-2022-084-1N2_Abundance	UF-PF-2022-084-1N_Abundance	UF-PF-2022-085-3N2_Abundance	UF-PF-2022-085-3N_Abundance	UF-PF-2022-087-1N_all_Abundance	UF-PF-2022-088-1N_all_Abundance	UF-PF-2022-091-1N_Abundance	UF-PF-2022-092-1N_Abundance	UF-PF-2022-096-1N_Abundance	UF-PF-2022-100-1N_Abundance	UF-PF-2022-102-1N_Abundance	UF-PF-2022-103-1N_Abundance	UF-PF-2022-105-1N_Abundance	UF-PF-2023-032-2G_Abundance	UF-PF-2023-119-1N_Abundance	UF-PF-2023-123-1N_Abundance	UF-PF-2023-124-3N_Abundance
PWY-1501: mandelate degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8231027047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-1501: mandelate degradation I|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8231027047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	0	26.4830269570	0	30.5082741503	0	23.4304318413	53.4298187156	0	0	0	0	20.2803592420	29.6662802003	83.3598259506	88.9144034235	0	0	17.1770014635	34.3509571047	0	0	0	0	0	71.8473262931	684.5476563790	90.4194491021	0	399.3866994962	0	180.9543163315	545.0732944223	45.8392487775	159.8053402897	83.0157292071	464.4750206287	0	674.3401007524	22.3146143010	431.9436339970	51.0725039804	38.0325938754	540.9198420429	86.1338788161	28.1113256322	147.8499065151	0	198.3871235010	12.6430564127	0	101.7993062805	0	26.0935852465	30.1895511592	38.2381571042	118.0031849009	26.9203578087	100.2462511695	305.5885919952	0	0	0	84.4073644137	69.2963520471	115.0291206583	51.4609560925	28.8665328698	22.6756122473	173.3460029044	146.4908204253	56.9487991233	33.5265909185	141.3617454430	27.2404195236	80.8786024471	0	52.9901829395	58.3984708190	287.4493174995	358.7790550833	0	0	15.5276937264	444.1360475730	86.2175859377	237.8942765888	0	403.9558814938	105.7239692527	189.1622451418	330.2452139177	113.3216405040	0	21.9579414046	0	599.1508993402	64.1664253098	0	466.8930932547	2442.9261350845	271.9899629307	68.3114440480	556.1031946273	621.8544103409
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|unclassified	0	26.4830269570	0	30.5082741503	0	23.4304318413	53.4298187156	0	0	0	0	20.2803592420	29.6662802003	83.3598259506	88.9144034235	0	0	17.1770014635	34.3509571047	0	0	0	0	0	71.8473262931	684.5476563790	90.4194491021	0	399.3866994962	0	180.9543163315	545.0732944223	45.8392487775	159.8053402897	83.0157292071	464.4750206287	0	674.3401007524	22.3146143010	431.9436339970	51.0725039804	38.0325938754	540.9198420429	86.1338788161	28.1113256322	147.8499065151	0	198.3871235010	12.6430564127	0	101.7993062805	0	26.0935852465	30.1895511592	38.2381571042	118.0031849009	26.9203578087	100.2462511695	305.5885919952	0	0	0	84.4073644137	69.2963520471	115.0291206583	51.4609560925	28.8665328698	22.6756122473	173.3460029044	146.4908204253	56.9487991233	33.5265909185	141.3617454430	27.2404195236	80.8786024471	0	52.9901829395	58.3984708190	287.4493174995	358.7790550833	0	0	15.5276937264	444.1360475730	86.2175859377	237.8942765888	0	403.9558814938	105.7239692527	189.1622451418	330.2452139177	113.3216405040	0	21.9579414046	0	599.1508993402	64.1664253098	0	466.8930932547	2442.9261350845	271.9899629307	68.3114440480	556.1031946273	621.8544103409
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	42.8207160144	237.5833418684	0	86.2456555140	290.7268073019	174.1642612239	15.5459599313	31.5677965040	470.1169713529	495.2717760212	473.3522859649	123.3947363600	76.9904961984	146.4967015700	21.3307791924	44.3907740605	0	92.2933509992	0	12.8209165609	0	0	65.4075292845	0	89.4660801692	78.0866308808	176.2463709372	28.7302015483	0	260.8001924076	141.0333220710	0	0	354.2713269847	73.3314171126	97.4252799069	17.7752920196	150.1251183312	49.1063183645	442.8463489529	20.9489529395	183.1528427651	194.9570878475	221.6896197298	23.2962887253	157.9783652557	63.9158327321	105.0039900656	0	7.0804692420	56.0193716684	5.7228448636	0	56.8232318646	119.3705850878	142.9608232164	198.1925882120	20.8040335460	43.4717893841	123.8691636581	0	0	0	149.2112625494	128.4070080604	0	57.4121282862	113.9381940747	17.7812199916	360.7231928457	59.4900447461	217.3550624265	383.6184028089	0	52.5130141537	15.7738261100	194.3401263105	0	610.9013927959	244.7349509388	25.6805120670	10.1305220228	87.3508644710	880.3761064907	112.0436941300	117.0646518531	17.4717786540	112.0853747348	192.1896846910	100.6456431559	95.1457237404	46.5651614673	48.9427819758	0	0	71.4839459013	38.4179192572	177.9220136760	556.1100918607	855.6253450358	325.0020331129	28.2047462468	130.2041411438	667.8622822125
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	42.8207160144	237.5833418684	0	86.2456555140	290.7268073019	174.1642612239	15.5459599313	31.5677965040	470.1169713529	495.2717760212	473.3522859649	123.3947363600	76.9904961984	146.4967015700	21.3307791924	44.3907740605	0	92.2933509992	0	12.8209165609	0	0	65.4075292845	0	89.4660801692	78.0866308808	176.2463709372	28.7302015483	0	260.8001924076	141.0333220710	0	0	354.2713269847	73.3314171126	97.4252799069	17.7752920196	150.1251183312	49.1063183645	442.8463489529	20.9489529395	183.1528427651	194.9570878475	221.6896197298	23.2962887253	157.9783652557	63.9158327321	105.0039900656	0	7.0804692420	56.0193716684	5.7228448636	0	56.8232318646	119.3705850878	142.9608232164	198.1925882120	20.8040335460	43.4717893841	123.8691636581	0	0	0	149.2112625494	128.4070080604	0	57.4121282862	113.9381940747	17.7812199916	360.7231928457	59.4900447461	217.3550624265	383.6184028089	0	52.5130141537	15.7738261100	194.3401263105	0	610.9013927959	244.7349509388	25.6805120670	10.1305220228	87.3508644710	880.3761064907	112.0436941300	117.0646518531	17.4717786540	112.0853747348	192.1896846910	100.6456431559	95.1457237404	46.5651614673	48.9427819758	0	0	71.4839459013	38.4179192572	177.9220136760	556.1100918607	855.6253450358	325.0020331129	28.2047462468	130.2041411438	667.8622822125
PWY-2941: L-lysine biosynthesis II	22.7606690685	55.1762154179	0	140.2107586305	0	550.4055274423	61.6412455839	0	159.9992069455	148.2794582100	60.3021824918	0	66.3808412022	0	104.0440317576	46.4838442529	0	136.8262363885	103.8353601476	29.7547144550	22.3310219257	0	151.7423052411	0	0	68.9593528736	93.1211067014	86.2274414933	265.1135119546	45.8683389595	256.5805326776	184.5824537898	20.4889062824	52.2917542402	81.5763729664	182.6052711472	0	33.9937383648	183.9724100715	185.3454974092	26.7360597464	69.5367667972	301.0052164708	637.3688458779	42.8086885019	284.0708258484	157.8977959259	85.2116928043	0	32.9882604865	122.8834690610	0	0	83.7924022487	131.0060397354	227.3961011711	74.7100638711	78.0865420795	68.5034789374	359.2873036211	196.2658335739	33.4289126260	49.5362163037	820.5432992611	182.8546816132	0	65.2253714990	30.9539760136	0	293.1978001318	96.6860249693	75.0656355233	172.3396347951	95.9270713204	52.1191064929	19.1039060129	126.3934858469	0	179.5725290399	155.7593432492	34.3384103702	17.6011717879	217.0431398807	620.2936249937	159.0872715475	0	0	415.2871306394	375.7718795994	0	239.5835122890	38.7695663619	23.7730140541	73.0662045911	0	99.6988942716	83.4548205186	45.3568737731	159.7301701004	457.3259797295	142.1506037663	82.7057663009	467.3558125392	214.7250469126
PWY-2941: L-lysine biosynthesis II|unclassified	22.7606690685	55.1762154179	0	140.2107586305	0	550.4055274423	61.6412455839	0	159.9992069455	148.2794582100	60.3021824918	0	66.3808412022	0	104.0440317576	46.4838442529	0	136.8262363885	103.8353601476	29.7547144550	22.3310219257	0	151.7423052411	0	0	68.9593528736	93.1211067014	86.2274414933	265.1135119546	45.8683389595	256.5805326776	184.5824537898	20.4889062824	52.2917542402	81.5763729664	182.6052711472	0	33.9937383648	183.9724100715	185.3454974092	26.7360597464	69.5367667972	301.0052164708	637.3688458779	42.8086885019	284.0708258484	157.8977959259	85.2116928043	0	32.9882604865	122.8834690610	0	0	83.7924022487	131.0060397354	227.3961011711	74.7100638711	78.0865420795	68.5034789374	359.2873036211	196.2658335739	33.4289126260	49.5362163037	820.5432992611	182.8546816132	0	65.2253714990	30.9539760136	0	293.1978001318	96.6860249693	75.0656355233	172.3396347951	95.9270713204	52.1191064929	19.1039060129	126.3934858469	0	179.5725290399	155.7593432492	34.3384103702	17.6011717879	217.0431398807	620.2936249937	159.0872715475	0	0	415.2871306394	375.7718795994	0	239.5835122890	38.7695663619	23.7730140541	73.0662045911	0	99.6988942716	83.4548205186	45.3568737731	159.7301701004	457.3259797295	142.1506037663	82.7057663009	467.3558125392	214.7250469126
PWY-2942: L-lysine biosynthesis III	376.9837145536	465.8746490773	207.0297147541	556.4787079065	381.5639454947	714.2368642602	363.6385604044	92.2619356214	1287.4516970587	802.4997051614	701.1119736096	450.8589791202	335.5733768596	412.7797739897	454.9723682212	140.2335281760	479.8092385146	301.7985602718	181.8128442102	272.6582649821	79.2052608518	0	296.2831851236	0	156.9968360575	772.2856761208	788.9934504275	156.5757156339	1646.3677594502	948.2992084194	515.3519824772	812.6315932004	31.5159724845	643.4822462121	208.0452997424	594.1321315810	49.5819463282	545.0307143515	267.5325335659	982.8263926268	830.2983602211	959.7627595040	1591.5103932356	1206.7369959385	273.2262873715	890.6552959704	348.2931410568	626.1717208563	67.3430891019	32.1619171853	299.3796714877	61.9297161848	64.8271372897	160.2415000781	804.3185003160	635.0476179463	606.2883605956	889.1853896985	839.1188828727	1545.5378864117	290.2029166884	37.7917742343	454.6957686575	1982.1226652156	512.9319292679	523.6715607809	225.1349297741	290.1966434097	326.8880752310	1133.5803795787	177.0545738380	638.1958495870	857.2430128214	101.4096613540	129.8393589201	98.6063885526	598.3422311180	130.3672192983	1112.7906910916	1023.5018209318	150.3764502287	16.5894872220	770.3866882113	1618.7118846227	296.4474908194	344.7181454995	128.2226103075	1169.5691014769	682.3335029855	294.3313414718	735.4506657320	448.9269125833	231.1843597916	350.8550848541	253.8160447472	1237.3917440926	268.7291458192	467.0668949773	996.2128343623	1990.9057499742	2261.5573950808	273.7049593168	1505.4797515133	1333.9458695757
PWY-2942: L-lysine biosynthesis III|unclassified	376.9837145536	465.8746490773	207.0297147541	556.4787079065	381.5639454947	714.2368642602	363.6385604044	92.2619356214	1287.4516970587	802.4997051614	701.1119736096	450.8589791202	335.5733768596	412.7797739897	454.9723682212	140.2335281760	479.8092385146	301.7985602718	181.8128442102	272.6582649821	79.2052608518	0	296.2831851236	0	156.9968360575	772.2856761208	788.9934504275	156.5757156339	1646.3677594502	948.2992084194	515.3519824772	812.6315932004	31.5159724845	643.4822462121	208.0452997424	594.1321315810	49.5819463282	545.0307143515	267.5325335659	982.8263926268	830.2983602211	959.7627595040	1591.5103932356	1206.7369959385	273.2262873715	890.6552959704	348.2931410568	626.1717208563	67.3430891019	32.1619171853	299.3796714877	61.9297161848	64.8271372897	160.2415000781	804.3185003160	635.0476179463	606.2883605956	889.1853896985	839.1188828727	1545.5378864117	290.2029166884	37.7917742343	454.6957686575	1982.1226652156	512.9319292679	523.6715607809	225.1349297741	290.1966434097	326.8880752310	1133.5803795787	177.0545738380	638.1958495870	857.2430128214	101.4096613540	129.8393589201	98.6063885526	598.3422311180	130.3672192983	1112.7906910916	1023.5018209318	150.3764502287	16.5894872220	770.3866882113	1618.7118846227	296.4474908194	344.7181454995	128.2226103075	1169.5691014769	682.3335029855	294.3313414718	735.4506657320	448.9269125833	231.1843597916	350.8550848541	253.8160447472	1237.3917440926	268.7291458192	467.0668949773	996.2128343623	1990.9057499742	2261.5573950808	273.7049593168	1505.4797515133	1333.9458695757
PWY-3001: superpathway of L-isoleucine biosynthesis I	278.6456820828	412.1514863032	104.7076624591	490.2840793232	487.4692328994	498.6980957769	275.4666457884	124.8890408023	1640.4415366100	907.7250393546	1076.4142523576	351.7522683105	276.5667462944	372.6533694234	348.0705213500	105.4329527859	307.7931295967	218.9770212409	105.5202242949	252.9563126769	26.9361074483	0	242.7952432354	0	161.4837044679	1082.4204944087	881.8853454860	106.3088806168	1692.5166094953	1317.3013476122	341.0773602384	1091.5621949576	45.8703894196	786.5918219064	213.7235843364	770.6491128836	58.1497683423	715.0749110534	263.3254903513	994.0785021628	1081.9928683322	813.5453963857	1317.4253238414	893.7629807298	153.9291235420	777.9395790177	291.6402352961	542.6678542236	36.3562441981	40.4989117018	249.6341887635	20.9903249283	0	170.0569234862	385.7048493760	537.0335605029	573.9510864257	716.6448783527	639.6404067583	849.0931008027	239.3471888903	43.2877701858	419.6266866729	1610.5253773403	540.3087182956	376.4374758916	191.7382314707	244.6821779044	311.1922666537	967.3580619386	147.9303559272	490.7859859075	851.2719580025	141.4519420038	129.8047235129	78.4900627798	620.7830011144	116.5644507091	1142.1668061876	647.3330064433	132.6930178754	27.0540503371	452.2666519826	1692.6740242888	262.3140412145	392.9719275848	131.9559050585	896.3418916237	581.9963509766	332.8253690007	521.2023505483	320.7058617711	107.2109087813	223.9594632362	111.0459983175	796.7005092570	250.4298207612	495.0567287881	1310.1404163785	2023.7054104389	2899.5426797865	189.6000002571	979.3527346686	1349.9631216659
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	278.6456820828	412.1514863032	104.7076624591	490.2840793232	487.4692328994	498.6980957769	275.4666457884	124.8890408023	1640.4415366100	907.7250393546	1076.4142523576	351.7522683105	276.5667462944	372.6533694234	348.0705213500	105.4329527859	307.7931295967	218.9770212409	105.5202242949	252.9563126769	26.9361074483	0	242.7952432354	0	161.4837044679	1082.4204944087	881.8853454860	106.3088806168	1692.5166094953	1317.3013476122	341.0773602384	1091.5621949576	45.8703894196	786.5918219064	213.7235843364	770.6491128836	58.1497683423	715.0749110534	263.3254903513	994.0785021628	1081.9928683322	813.5453963857	1317.4253238414	893.7629807298	153.9291235420	777.9395790177	291.6402352961	542.6678542236	36.3562441981	40.4989117018	249.6341887635	20.9903249283	0	170.0569234862	385.7048493760	537.0335605029	573.9510864257	716.6448783527	639.6404067583	849.0931008027	239.3471888903	43.2877701858	419.6266866729	1610.5253773403	540.3087182956	376.4374758916	191.7382314707	244.6821779044	311.1922666537	967.3580619386	147.9303559272	490.7859859075	851.2719580025	141.4519420038	129.8047235129	78.4900627798	620.7830011144	116.5644507091	1142.1668061876	647.3330064433	132.6930178754	27.0540503371	452.2666519826	1692.6740242888	262.3140412145	392.9719275848	131.9559050585	896.3418916237	581.9963509766	332.8253690007	521.2023505483	320.7058617711	107.2109087813	223.9594632362	111.0459983175	796.7005092570	250.4298207612	495.0567287881	1310.1404163785	2023.7054104389	2899.5426797865	189.6000002571	979.3527346686	1349.9631216659
PWY-3781: aerobic respiration I (cytochrome c)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0490505832	0	15.9077053242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0490505832	0	15.9077053242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3801: sucrose degradation II (sucrose synthase)	0	83.8741480900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427.0371423905	0	1055.0461739272	0	0	0	0	0	39.4487418201	214.9331748159	0	0	0	251.3604751099	262.6184171581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.1010170318	0	0	0	0	0	0	0	0	0	0	218.5058972389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358.3095539212	0	0	0
PWY-3801: sucrose degradation II (sucrose synthase)|unclassified	0	83.8741480900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427.0371423905	0	1055.0461739272	0	0	0	0	0	39.4487418201	214.9331748159	0	0	0	251.3604751099	262.6184171581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.1010170318	0	0	0	0	0	0	0	0	0	0	218.5058972389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358.3095539212	0	0	0
PWY-3841: folate transformations II (plants)	553.1767126245	525.0100145137	133.6950304760	578.1927553042	560.3185088072	697.2626593047	412.5593025325	70.8590636591	1068.3149966185	743.2377891100	598.9727360072	727.0660173646	378.2478299738	496.3988798000	542.1142865919	166.1402054517	577.8392816240	298.5827126228	195.4460448969	230.5224398335	216.6047593125	0	304.3180510682	0	272.2324991591	651.6160274830	503.5680468548	166.4677009747	956.8441187053	809.8770299720	500.2510694491	590.7650940952	38.3032932218	561.7256882047	165.7572840914	372.1406655487	59.9980856735	463.1801678826	311.8226054349	784.9826035930	533.6723346698	995.2834294099	1663.4060367252	1587.0981470691	315.0161238867	891.0406872499	328.9456951767	631.5296958771	50.5236413167	67.3961780289	331.3720809539	70.6933281044	103.8449759610	291.9252611304	1031.9118098240	674.6270604882	670.3971014866	1041.9064980227	1037.3160625900	1985.0223208250	285.2565963810	35.7239904867	495.3490601872	2319.7857077269	626.9798349515	581.4790470818	278.0026001795	319.7589428167	459.2085827283	1276.0490449231	187.4177089484	536.1743048139	558.5292723261	124.4851958317	118.8946113296	93.6951537176	631.6644079170	120.1904889961	889.4970848453	1367.9177938181	169.1580532999	38.2326229645	1139.4365197451	1638.1333096130	301.2644012370	229.9785460766	158.8666899885	1014.3916917401	666.8104839101	222.7382652398	635.3912082922	344.7260139596	479.8465574009	341.0158638663	239.5692120787	1095.4454788587	261.3672357518	407.5580144143	1454.1459599120	1602.9198746426	1644.7460653563	337.2419478580	1051.8937972455	1149.6982472856
PWY-3841: folate transformations II (plants)|unclassified	553.1767126245	525.0100145137	133.6950304760	578.1927553042	560.3185088072	697.2626593047	412.5593025325	70.8590636591	1068.3149966185	743.2377891100	598.9727360072	727.0660173646	378.2478299738	496.3988798000	542.1142865919	166.1402054517	577.8392816240	298.5827126228	195.4460448969	230.5224398335	216.6047593125	0	304.3180510682	0	272.2324991591	651.6160274830	503.5680468548	166.4677009747	956.8441187053	809.8770299720	500.2510694491	590.7650940952	38.3032932218	561.7256882047	165.7572840914	372.1406655487	59.9980856735	463.1801678826	311.8226054349	784.9826035930	533.6723346698	995.2834294099	1663.4060367252	1587.0981470691	315.0161238867	891.0406872499	328.9456951767	631.5296958771	50.5236413167	67.3961780289	331.3720809539	70.6933281044	103.8449759610	291.9252611304	1031.9118098240	674.6270604882	670.3971014866	1041.9064980227	1037.3160625900	1985.0223208250	285.2565963810	35.7239904867	495.3490601872	2319.7857077269	626.9798349515	581.4790470818	278.0026001795	319.7589428167	459.2085827283	1276.0490449231	187.4177089484	536.1743048139	558.5292723261	124.4851958317	118.8946113296	93.6951537176	631.6644079170	120.1904889961	889.4970848453	1367.9177938181	169.1580532999	38.2326229645	1139.4365197451	1638.1333096130	301.2644012370	229.9785460766	158.8666899885	1014.3916917401	666.8104839101	222.7382652398	635.3912082922	344.7260139596	479.8465574009	341.0158638663	239.5692120787	1095.4454788587	261.3672357518	407.5580144143	1454.1459599120	1602.9198746426	1644.7460653563	337.2419478580	1051.8937972455	1149.6982472856
PWY-4041: &gamma;-glutamyl cycle	23.2725624663	208.3036111469	0	97.6359911375	277.6462933064	232.2970987558	59.3632385995	103.2139428706	1431.9418057101	666.6695172218	800.8942703008	124.9306323989	68.3176351541	163.4216837810	131.5712760950	43.5120658561	68.0725910854	118.6487439274	136.0680495253	181.4656641494	41.9600197131	0	139.1669916400	0	78.3868471100	1181.1955449163	915.5348054734	0	1726.1651978673	1463.3725663355	113.3014516787	1237.4264570904	48.1655169172	755.1797438182	141.6841400109	861.1548112130	0	714.0362382332	62.4881909470	642.5707915471	1100.2607566166	130.9779023601	332.7056992651	556.6440652480	74.7687947050	230.2564877963	116.3503780871	123.7904355780	0	35.8689549944	97.3660206211	25.0499806396	28.4521133476	63.1689197019	114.2164799034	173.4215403861	96.4306576021	108.1566837088	115.6955574635	153.0435862091	54.6369485637	0	73.3479157378	419.1440751591	181.6783420836	63.6199994170	37.4180304132	105.1066537203	59.0482778059	449.7556806975	85.2692193786	290.4371674822	666.6255219973	44.1144759312	72.3159652729	18.3942350075	428.5894698950	0	720.4054057325	148.3477470221	20.8416416318	32.3400316189	305.3075329825	1278.4799550145	141.6793564433	396.5321204437	0	274.2607280788	320.4671979044	178.1119100796	165.9381839236	57.5078794723	122.8850653470	11.2593934790	39.4983523034	67.9634288205	192.2097727392	559.5335885013	879.4950703514	2233.4500277240	3809.9076657211	157.1918496676	161.0792485237	866.8368121495
PWY-4041: &gamma;-glutamyl cycle|unclassified	23.2725624663	208.3036111469	0	97.6359911375	277.6462933064	232.2970987558	59.3632385995	103.2139428706	1431.9418057101	666.6695172218	800.8942703008	124.9306323989	68.3176351541	163.4216837810	131.5712760950	43.5120658561	68.0725910854	118.6487439274	136.0680495253	181.4656641494	41.9600197131	0	139.1669916400	0	78.3868471100	1181.1955449163	915.5348054734	0	1726.1651978673	1463.3725663355	113.3014516787	1237.4264570904	48.1655169172	755.1797438182	141.6841400109	861.1548112130	0	714.0362382332	62.4881909470	642.5707915471	1100.2607566166	130.9779023601	332.7056992651	556.6440652480	74.7687947050	230.2564877963	116.3503780871	123.7904355780	0	35.8689549944	97.3660206211	25.0499806396	28.4521133476	63.1689197019	114.2164799034	173.4215403861	96.4306576021	108.1566837088	115.6955574635	153.0435862091	54.6369485637	0	73.3479157378	419.1440751591	181.6783420836	63.6199994170	37.4180304132	105.1066537203	59.0482778059	449.7556806975	85.2692193786	290.4371674822	666.6255219973	44.1144759312	72.3159652729	18.3942350075	428.5894698950	0	720.4054057325	148.3477470221	20.8416416318	32.3400316189	305.3075329825	1278.4799550145	141.6793564433	396.5321204437	0	274.2607280788	320.4671979044	178.1119100796	165.9381839236	57.5078794723	122.8850653470	11.2593934790	39.4983523034	67.9634288205	192.2097727392	559.5335885013	879.4950703514	2233.4500277240	3809.9076657211	157.1918496676	161.0792485237	866.8368121495
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.2382984770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.5768485701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
